class_id,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,fractal_dim,foreground_ratio,sym_lr,sym_tb,sym_axis_shift,sym_axis_corr,sym_bilateral_texture_corr,color_h_bin0,color_h_bin1,color_h_bin2,color_h_bin3,color_h_bin4,color_h_bin5,color_h_bin6,color_h_bin7,color_h_mean,color_h_std,color_s_bin0,color_s_bin1,color_s_bin2,color_s_bin3,color_s_bin4,color_s_bin5,color_s_bin6,color_s_bin7,color_s_mean,color_s_std,color_v_bin0,color_v_bin1,color_v_bin2,color_v_bin3,color_v_bin4,color_v_bin5,color_v_bin6,color_v_bin7,color_v_mean,color_v_std,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_solidity,shape_extent,cub_name,scientific_name,Sequence,Species1,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
70,3.0797920677133948,0.7331892350586503,0.7620598421430932,0.027918803768702254,0.9537898088564486,4.397832876160969,1.7407545485298255,0.44293212890625,0.004482985116575117,0.046683811683789746,7.0,-0.02078544732390417,0.9371387571227732,0.341082763671875,0.4314605712890625,0.16209716796875,0.036968994140625,0.0081512451171875,0.0202392578125,0.0,0.0,47.96039733886719,27.598589153932693,0.12313232421875,0.1823944091796875,0.244439697265625,0.18001708984375,0.1473724365234375,0.0688446044921875,0.0241790771484375,0.029620361328125,95.16220397949219,45.963580493968166,0.03642578125,0.0715728759765625,0.1268402099609375,0.1862396240234375,0.2568603515625,0.193597412109375,0.077325439453125,0.0511383056640625,134.02695007324218,49.7451872496479,29762.7,1470.380032634735,0.17093235131619036,0.8483370929492742,0.686859738493626,0.5589381002876468,Green_Violetear,Colibri thalassinus,1253.0,Colibri thalassinus,Trochilidae,Caprimulgiformes,AVIBASE-526931C9,19.0,7.0,7.0,5.0,4.0,23.7,17.3,2.2,2.0,5.6,62.6,38.0,23.6,61.5,42.0,5.9,Dunning,,NO,,,Forest,2.0,1.0,Herbivore,Nectarivore,Aerial,-17.81,22.79,6.27,-83.03,788433.25
71,7.950687408217132,1.3004256497337772,0.6608554617556652,0.02758220303626595,0.9156746316493013,4.78975437329256,1.8316677582708016,0.59371337890625,0.09176496381112927,0.13243836367525816,-12.8,0.07148624018846825,0.9344992595171281,0.361541748046875,0.167645263671875,0.033612060546875,0.4011138916015625,0.016986083984375,0.0191009521484375,0.0,0.0,63.39403381347656,30.913070603896283,0.2062530517578125,0.227703857421875,0.175738525390625,0.078912353515625,0.0929962158203125,0.19300537109375,0.020208740234375,0.005181884765625,89.76083068847656,37.17386794543345,0.023486328125,0.067840576171875,0.0759796142578125,0.0889862060546875,0.1139984130859375,0.1704376220703125,0.3174224853515625,0.1418487548828125,165.58616333007814,58.43226813160047,38265.8,1803.6001329183578,0.23871679460528653,1.0511764705882354,0.7004549531833056,0.6352159633811221,Long_tailed_Jaeger,Stercorarius longicaudus,2678.0,Stercorarius longicaudus,Stercorariidae,Charadriiformes,AVIBASE-1D446440,10.0,5.0,5.0,0.0,4.0,32.9,11.2,5.4,9.2,40.7,301.7,181.4,120.2,60.2,245.5,287.9,Dunning,,NO,,,Marine,3.0,3.0,Carnivore,Aquatic predator,Aerial,50.63,83.11,69.42,-33.46,6233403.78
72,2.7830315780012116,0.5804732087919697,0.819336319410222,0.08960276281486416,0.9746093305826028,3.6400858386027686,1.8826726506366511,0.736627197265625,0.15800150297528812,0.14587092916060318,-6.4,0.11920949903691754,0.9726780095055814,0.1050506591796875,0.086444091796875,0.0728912353515625,0.7188751220703125,0.011761474609375,0.0049774169921875,0.0,0.0,91.1371856689453,21.897865468206515,0.264410400390625,0.2596954345703125,0.4255950927734375,0.032318115234375,0.012762451171875,0.0036590576171875,0.0010345458984375,0.00052490234375,54.08043518066406,28.510898055510257,0.04266357421875,0.07738037109375,0.0739593505859375,0.0558929443359375,0.05528564453125,0.1375640869140625,0.37825927734375,0.1789947509765625,170.37853088378907,63.73837837860108,53126.2,1185.0761875391006,0.5542208329223748,0.9875,0.9308754381176394,0.8661744859483507,Pomarine_Jaeger,Stercorarius pomarinus,2680.0,Stercorarius pomarinus,Stercorariidae,Charadriiformes,AVIBASE-7CB8F5B7,9.0,4.0,5.0,0.0,4.0,45.8,16.1,7.2,12.5,52.0,350.8,196.1,154.5,55.8,175.6,692.47,Dunning,,NO,,,Marine,3.0,3.0,Carnivore,Aquatic predator,Aerial,-7.99,77.73,70.32,38.74,3233984.08
73,10.025330586605516,1.6135023716851502,0.5921984473627501,0.010954540786669183,0.9100019706998081,5.241558412299454,1.7876791525746238,0.4778533935546875,0.12309013822828538,0.12283112628244375,4.4,0.10098779569303647,0.9843511960694193,0.4345306396484375,0.294525146484375,0.0480560302734375,0.1864349365234375,0.0100738525390625,0.02637939453125,0.0,0.0,50.682638549804686,36.82955775879907,0.193646240234375,0.1679229736328125,0.224774169921875,0.223309326171875,0.106988525390625,0.0438446044921875,0.0203094482421875,0.0192047119140625,85.39712829589844,46.4759110513286,0.0618927001953125,0.1018524169921875,0.125787353515625,0.145050048828125,0.15377197265625,0.150177001953125,0.118890380859375,0.142578125,139.65904846191407,65.41823664559976,13618.9,1409.6876765012742,0.11236566659059524,0.9029699069679135,0.5239551591302576,0.33891737013159023,Blue_Jay,Cyanocitta cristata,7025.0,Cyanocitta cristata,Corvidae,Passeriformes,AVIBASE-1DA430B8,11.0,2.0,9.0,0.0,4.0,29.9,18.6,10.1,8.9,34.7,130.0,22.9,108.3,17.4,121.4,88.0,Dunning,,NO,,,Woodland,2.0,1.0,Omnivore,Omnivore,Terrestrial,24.53,56.76,43.18,-90.29,6665383.16
74,6.678964703973733,1.3927760210431632,0.5847571226500139,0.008397022058623114,0.9403082497415722,5.252606424520415,1.7392757991281804,0.4236419677734375,0.013115196255668093,0.05545660019654364,-7.2,0.0035467715422602937,0.9920185327863486,0.5907318115234375,0.149810791015625,0.0203094482421875,0.205438232421875,0.021453857421875,0.012255859375,0.0,0.0,45.936160278320315,38.76023625734173,0.2515777587890625,0.201922607421875,0.154302978515625,0.129150390625,0.1090545654296875,0.07437744140625,0.0335968017578125,0.0460174560546875,87.03716430664062,59.55975398697186,0.0482574462890625,0.1287200927734375,0.1513641357421875,0.158624267578125,0.15806884765625,0.1409271240234375,0.1092864990234375,0.1047515869140625,132.21937561035156,63.76916001452882,17644.8,1843.5673116207122,0.08741916420955205,0.956021644292424,0.5638406119499461,0.3855826745555094,Florida_Jay,Aphelocoma coerulescens,7023.0,Aphelocoma coerulescens,Corvidae,Passeriformes,AVIBASE-D78D24B9,9.0,2.0,7.0,0.0,4.0,30.0,17.7,9.1,9.1,37.8,116.7,20.6,96.2,17.5,140.5,77.12,Dunning,,NO,,,Shrubland,2.0,1.0,Omnivore,Omnivore,Insessorial,26.47,29.57,28.13,-81.41,6933.22
75,5.5059581640881605,1.1195486415851754,0.6618582714087717,0.014976199814305206,0.9338096819229109,4.89146248691679,1.7452642866667325,0.447991943359375,0.04071460528834908,-0.010945065552760416,-6.2,0.03543583750530191,0.9821551525271095,0.437408447265625,0.4163299560546875,0.041070556640625,0.077838134765625,0.0186431884765625,0.008709716796875,0.0,0.0,42.799624633789065,28.475780841286387,0.110711669921875,0.2203521728515625,0.23955078125,0.20240478515625,0.1244354248046875,0.0509918212890625,0.0247894287109375,0.026763916015625,92.45084228515626,49.266401616541486,0.03966064453125,0.10516357421875,0.15897216796875,0.1681884765625,0.204449462890625,0.1742095947265625,0.0959259033203125,0.05343017578125,129.77755126953124,55.990275478496315,21764.0,1644.1459582567215,0.12392874096985225,0.963413376841768,0.5887817978083412,0.46805270417669254,Green_Jay,Cyanocorax luxuosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4.21524349410655,0.8725881840605579,0.72698015454349,0.037579122865975395,0.9652909264858607,4.527532280828955,1.8177793478484177,0.5787200927734375,0.0987108804288053,0.20189655632432454,0.0,0.028485631813360796,0.9768949743279354,0.5611846923828125,0.0496612548828125,0.0373779296875,0.3222747802734375,0.010894775390625,0.0186065673828125,0.0,0.0,52.06699829101562,30.790839910273103,0.428460693359375,0.2317138671875,0.16573486328125,0.100115966796875,0.042803955078125,0.015069580078125,0.0073486328125,0.00875244140625,51.952145385742185,40.649461027238424,0.015887451171875,0.0926422119140625,0.129058837890625,0.1359893798828125,0.13055419921875,0.147479248046875,0.1299102783203125,0.2184783935546875,155.02659301757814,61.36632695340344,25330.0,1472.527637553215,0.1544292970297518,1.0363293440798935,0.5508915326999236,0.47185774592001783,Dark_eyed_Junco,Junco hyemalis,10412.0,Junco hyemalis,Passerellidae,Passeriformes,AVIBASE-05FF3C9B,8.0,3.0,5.0,0.0,4.0,11.6,7.8,4.5,5.3,21.1,75.2,16.4,58.6,21.9,63.8,19.5,Dunning,,NO,,,Forest,2.0,3.0,Herbivore,Granivore,Generalist,30.59,70.27,53.3,-109.7,10167654.77
77,5.832960027168627,0.9509362214492194,0.7516022107204995,0.06881035862214305,0.9379155692481639,4.12592355986378,1.8132644535032512,0.5738525390625,0.11869867514534227,0.04266111095074131,5.4,0.10959273494973412,0.9759579742465474,0.2597076416015625,0.11607666015625,0.1012176513671875,0.510650634765625,0.009112548828125,0.00323486328125,0.0,0.0,74.61621704101563,37.13335648451846,0.1852081298828125,0.25771484375,0.1610107421875,0.1346771240234375,0.2027008056640625,0.0287353515625,0.01156005859375,0.0183929443359375,81.89303588867188,43.82352521904045,0.04560546875,0.08828125,0.082659912109375,0.079913330078125,0.0759246826171875,0.1646270751953125,0.1723480224609375,0.2906402587890625,166.7665802001953,67.32050142275418,38870.2,1380.2120835781097,0.3415166686745053,0.8962417763157895,0.7812490645594952,0.6669334933553098,Tropical_Kingbird,Tyrannus melancholicus,5729.0,Tyrannus melancholicus,Tyrannidae,Passeriformes,AVIBASE-BB6B236F,55.0,15.0,13.0,27.0,4.0,23.5,17.4,9.7,7.4,18.7,108.8,25.5,81.6,23.7,91.9,37.4,Dunning,,NO,,,Human Modified,3.0,1.0,Carnivore,Invertivore,Insessorial,-41.17,33.3,-8.87,-62.17,16505803.88
78,5.0875103634405265,0.8707473504356098,0.7614491088435547,0.05714675789718415,0.9549707522709806,4.189852107600396,1.8259342534265213,0.5946258544921875,0.08923240864205496,0.12025251593681774,-19.2,0.07998743480376912,0.9870668034470118,0.4231109619140625,0.2009552001953125,0.032861328125,0.31263427734375,0.0158721923828125,0.0145660400390625,0.0,0.0,55.286965942382814,35.90938015880759,0.3871795654296875,0.25528564453125,0.1184234619140625,0.0652374267578125,0.14647216796875,0.0147186279296875,0.0063690185546875,0.0063140869140625,58.01893615722656,31.89735245651529,0.024462890625,0.12991943359375,0.12740478515625,0.092327880859375,0.0944580078125,0.0882415771484375,0.196923828125,0.2462615966796875,156.9782958984375,64.20720189000401,28161.6,1273.206197118759,0.27720568769904136,1.2227658561183326,0.6766616818194243,0.5209603074926109,Gray_Kingbird,Tyrannus dominicensis,5735.0,Tyrannus dominicensis,Tyrannidae,Passeriformes,AVIBASE-F5388B5E,9.0,4.0,5.0,0.0,4.0,30.6,21.6,11.5,8.8,18.5,116.6,35.2,81.6,30.1,89.0,46.5,Dunning,,NO,,,Forest,3.0,2.0,Carnivore,Omnivore,Insessorial,7.55,30.92,17.44,-73.02,575526.35
79,7.232635317220938,1.1313926014092193,0.7091882270575659,0.04206050015947039,0.9326178622649708,4.621396453072919,1.731390895088825,0.42913818359375,0.014640311673389268,0.07845416020599683,-3.0,0.007887079878643727,0.9858726784905189,0.18094482421875,0.1806396484375,0.0802520751953125,0.4102630615234375,0.09075927734375,0.05714111328125,0.0,0.0,84.71561584472656,41.80182291718499,0.2908843994140625,0.2245361328125,0.316546630859375,0.1080810546875,0.0267822265625,0.0123504638671875,0.00682373046875,0.013995361328125,61.373828125,40.17044618417033,0.0579986572265625,0.1295257568359375,0.14171142578125,0.1773834228515625,0.1380279541015625,0.0913726806640625,0.0713226318359375,0.192657470703125,136.19805603027345,63.866328355282555,21618.5,1755.7571407556534,0.08471327048748509,0.8638508312807882,0.5167275141290604,0.38139701190371256,Belted_Kingfisher,Megaceryle alcyon,3446.0,Megaceryle alcyon,Alcedinidae,Coraciiformes,AVIBASE-3558066B,6.0,3.0,3.0,0.0,4.0,58.6,44.8,9.5,13.4,12.5,158.8,53.2,105.0,33.6,94.3,148.0,Dunning,,NO,,,Riverine,3.0,2.0,Carnivore,Aquatic predator,Insessorial,26.81,68.33,50.37,-106.94,13996585.38
80,6.42314077139258,1.0772215671480931,0.7110315326953287,0.036859947278878834,0.9153611681957242,4.515643740459853,1.7329392883927788,0.4347015380859375,0.050044658259265476,0.041038795835121065,-1.8,0.021724441113231557,0.9918255061711783,0.4639434814453125,0.2424102783203125,0.1476348876953125,0.1187408447265625,0.018341064453125,0.008929443359375,0.0,0.0,49.531942749023436,30.414797491119003,0.2776885986328125,0.186181640625,0.1021636962890625,0.0685272216796875,0.1828826904296875,0.1127197265625,0.032855224609375,0.036981201171875,90.95654296875,51.715789994714065,0.0529296875,0.105584716796875,0.1463165283203125,0.1766082763671875,0.166436767578125,0.24952392578125,0.06182861328125,0.040771484375,127.69046325683594,53.53060877092101,26103.5,1342.8429490089416,0.2436061373165384,0.9453423595726023,0.6327210463495315,0.550836149257485,Green_Kingfisher,Chloroceryle americana,3450.0,Chloroceryle americana,Alcedinidae,Coraciiformes,AVIBASE-ED7D6741,28.0,9.0,19.0,0.0,12.0,42.0,34.2,6.2,8.7,7.8,76.8,19.7,57.3,25.6,57.8,33.73,Dunning,,NO,,,Riverine,3.0,1.0,Carnivore,Aquatic predator,Insessorial,-36.5,32.45,-5.49,-64.46,16946715.06
81,6.193991335361437,0.9957593869814986,0.7468684215107823,0.04746573792998067,0.9346385698856275,4.303038523258292,1.772611935568977,0.5089111328125,0.07251819232706291,0.10228843558165054,-12.8,0.0332849324575673,0.9856248425467499,0.505096435546875,0.09527587890625,0.1468048095703125,0.1917755126953125,0.0398284912109375,0.0212188720703125,0.0,0.0,55.22822570800781,35.43599579443626,0.281903076171875,0.3088043212890625,0.2212921142578125,0.10645751953125,0.0732696533203125,0.007452392578125,0.0007659912109375,5.4931640625e-05,61.590460205078124,28.9051485459773,0.0538726806640625,0.06961669921875,0.1569000244140625,0.1616973876953125,0.1286651611328125,0.09146728515625,0.1579132080078125,0.1798675537109375,145.1320068359375,61.46500249589386,24977.3,1297.5183017492295,0.22481819560737876,1.249176527126086,0.6697796969152068,0.5602999224983997,Pied_Kingfisher,Ceryle rudis,3447.0,Ceryle rudis,Alcedinidae,Coraciiformes,AVIBASE-8205077F,6.0,3.0,3.0,0.0,4.0,64.2,50.6,9.1,11.6,11.0,136.2,47.5,90.0,34.5,75.7,84.37,Dunning,,NO,,,Wetland,3.0,1.0,Carnivore,Aquatic predator,Insessorial,-34.84,38.95,7.17,44.36,23875911.23
82,7.989525127172753,1.2525999625702333,0.6759241747965123,0.020511485134927183,0.9258374948230209,4.861724366729599,1.722243668821518,0.3979888916015625,0.0614803347143257,0.05358106967385514,-19.4,0.03566608933801457,0.9932217444931555,0.32333984375,0.4265899658203125,0.0868804931640625,0.148046875,0.007830810546875,0.00731201171875,0.0,0.0,48.200811767578124,27.441614876241466,0.2558013916015625,0.1294677734375,0.118524169921875,0.131561279296875,0.1069580078125,0.0848541259765625,0.05498046875,0.117852783203125,104.0130126953125,62.65004883377492,0.047705078125,0.148486328125,0.1672027587890625,0.159674072265625,0.1306060791015625,0.1442138671875,0.140191650390625,0.061920166015625,127.00832824707031,62.15300824929263,16592.7,1832.7658841848374,0.07911881248636254,0.9648121843434343,0.43541176978697144,0.32341190419202015,Ringed_Kingfisher,Megaceryle torquata,3445.0,Megaceryle torquata,Alcedinidae,Coraciiformes,AVIBASE-5EFB075F,22.0,12.0,9.0,1.0,4.0,83.6,65.2,14.9,21.1,14.3,191.3,46.5,143.0,24.5,120.2,317.0,Dunning,,NO,,,Riverine,3.0,1.0,Carnivore,Aquatic predator,Insessorial,-55.98,27.12,-12.31,-61.64,16295521.19
83,3.8503443886249933,0.7792326558169538,0.7614144518858057,0.02356739834247448,0.9689934718463385,4.589225467808137,1.7434910677882232,0.4586090087890625,0.037925169438529326,0.145432400175298,-8.8,0.011872784499007704,0.9664830141055993,0.5335723876953125,0.176519775390625,0.0554931640625,0.15960693359375,0.0332550048828125,0.041552734375,0.0,0.0,49.605105590820315,38.736345499066545,0.176971435546875,0.1597412109375,0.1690399169921875,0.23875732421875,0.1102996826171875,0.067620849609375,0.031292724609375,0.04627685546875,95.91441345214844,51.04818687543029,0.0440582275390625,0.117254638671875,0.121331787109375,0.174853515625,0.1588653564453125,0.1223052978515625,0.0812530517578125,0.180078125,141.28264465332032,67.30288738223639,16579.2,1029.3718823194504,0.25273086092386793,1.2325133937194757,0.7151870721615418,0.5187136089835869,White_breasted_Kingfisher,Halcyon smyrnensis,3458.0,Halcyon smyrnensis,Alcedinidae,Coraciiformes,AVIBASE-B30B6781,10.0,2.0,7.0,1.0,10.0,59.8,48.4,13.7,14.3,15.0,113.2,24.5,88.7,21.7,78.3,91.4,Dunning,,NO,,,Human Modified,2.0,2.0,Carnivore,Omnivore,Insessorial,-7.55,38.88,21.21,83.74,6823580.46
84,10.580774110229456,1.5283752410785847,0.6271919405748333,0.013656369992885642,0.9035605579276881,5.038469007786948,1.678096193249996,0.3306060791015625,0.04412552628734552,0.056227474311469995,-8.2,0.024974723241153917,0.9859310589307242,0.1778167724609375,0.16807861328125,0.0956512451171875,0.4816802978515625,0.0630828857421875,0.013690185546875,0.0,0.0,82.94112548828124,35.61036066264005,0.5197265625,0.3214111328125,0.1101715087890625,0.029644775390625,0.0120574951171875,0.004107666015625,0.001519775390625,0.001361083984375,37.20924682617188,29.581855715268368,0.0451324462890625,0.17110595703125,0.23367919921875,0.1722625732421875,0.123419189453125,0.0939300537109375,0.075372314453125,0.0850982666015625,117.20539855957031,62.09024115181975,17182.5,1224.3073607921601,0.1799699122404942,0.91219456040062,0.5975349698440523,0.39497008141477497,Red_legged_Kittiwake,Rissa brevirostris,2594.0,Rissa brevirostris,Laridae,Charadriiformes,AVIBASE-58B576ED,5.0,2.0,3.0,0.0,4.0,38.2,13.8,5.2,10.8,30.0,299.8,185.2,112.8,62.2,112.8,377.0,Dunning,,NO,,,Marine,3.0,2.0,Carnivore,Aquatic predator,Aerial,51.77,61.8,55.95,-43.45,192125.06
85,4.2844819457310495,0.8731097546900497,0.729486228442828,0.028977150793116375,0.9630128368369238,4.506588863935031,1.8214592639546539,0.6194183349609375,0.16767624230740363,0.20180730463498248,-6.4,0.1214848357020947,0.9928840357293008,0.5895599365234375,0.0037322998046875,0.0038818359375,0.3490570068359375,0.0386138916015625,0.015155029296875,0.0,0.0,55.955023193359374,40.64549296254866,0.5690338134765625,0.1033935546875,0.0982513427734375,0.1165283203125,0.07310791015625,0.0257476806640625,0.008306884765625,0.0056304931640625,50.10401611328125,38.13405421215904,0.020843505859375,0.066607666015625,0.103369140625,0.1274200439453125,0.1261077880859375,0.13251953125,0.2587799072265625,0.1643524169921875,160.3070098876953,58.533105885897136,30841.6,1149.9533846855163,0.3708027250458231,1.2268023703637927,0.7661698553008927,0.6062635004842635,Horned_Lark,Eremophila alpestris,7331.0,Eremophila alpestris,Alaudidae,Passeriformes,AVIBASE-FC0A1D95,14.0,6.0,8.0,0.0,4.0,13.9,9.2,4.2,5.0,23.5,108.1,41.7,66.2,38.6,71.4,33.33,Dunning,,NO,,,Grassland,3.0,3.0,Omnivore,Omnivore,Terrestrial,4.06,77.73,53.86,4.61,35118904.89
86,10.465632663292972,1.4542128299252048,0.6492400455523193,0.01648205596780259,0.9181019514242197,5.004431773161977,1.7655582044210358,0.458807373046875,0.18717051952090363,0.1610814564771595,-12.8,0.12898666678865825,0.99692938685739,0.2473907470703125,0.1397308349609375,0.0551513671875,0.460382080078125,0.0655303955078125,0.0318145751953125,0.0,0.0,78.31961975097656,40.15349446755579,0.466912841796875,0.2721954345703125,0.162738037109375,0.053955078125,0.0267059326171875,0.013262939453125,0.003167724609375,0.00106201171875,45.625955200195314,29.681104697123327,0.0942413330078125,0.1404571533203125,0.1358306884765625,0.1131744384765625,0.1508880615234375,0.1803985595703125,0.12115478515625,0.06385498046875,125.27618103027343,65.27950607469816,23874.5,1912.4592496156693,0.09106279574127872,0.8420034358638743,0.5329319213772711,0.47342494402705154,Pacific_Loon,Gavia pacifica,1968.0,Gavia pacifica,Gaviidae,Gaviiformes,AVIBASE-B7D7EF23,5.0,1.0,2.0,2.0,4.0,71.9,41.1,8.3,12.9,72.8,291.2,139.0,151.5,47.9,48.4,2251.1,Dunning,,NO,,,Wetland,3.0,3.0,Carnivore,Aquatic predator,Aquatic,51.22,74.56,65.34,-99.42,5397186.87
87,9.280230813767968,1.4803229824868613,0.6235501485889051,0.017578339646937134,0.9225881182527285,5.060523786175323,1.8243498523994006,0.5724761962890625,0.1733180778685513,0.06813084744696439,-12.8,0.12890581780704352,0.9808495654769841,0.4782257080078125,0.10185546875,0.0404754638671875,0.22806396484375,0.125830078125,0.02554931640625,0.0,0.0,62.37278442382812,37.690062108404014,0.33543701171875,0.240557861328125,0.1473968505859375,0.1043701171875,0.091796875,0.0425201416015625,0.0217864990234375,0.0161346435546875,68.03173828125,53.475812819279255,0.0386688232421875,0.0851959228515625,0.10618896484375,0.1290771484375,0.141046142578125,0.2393218994140625,0.1864990234375,0.0740020751953125,146.5513458251953,58.88845851724504,25571.8,1990.88708319664,0.0966450905793776,1.147248643191436,0.6327611123516379,0.503800627854107,Mallard,Anas platyrhynchos,525.0,Anas platyrhynchos,Anatidae,Anseriformes,AVIBASE-85625D75,12.0,6.0,6.0,0.0,4.0,58.5,41.0,20.8,17.8,40.6,263.4,133.5,129.9,50.7,86.9,843.42,Dunning,,NO,,,Wetland,3.0,2.0,Herbivore,Herbivore aquatic,Aquatic,20.46,72.37,51.63,11.04,39707247.47
